Unnamed: 0,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
6869,4yo6,IC50,2200.0,5.66,-7.71,0.00045
6877,5m4k,Ki,2170.0,5.66,-7.72,0.00046
6879,5t2y,IC50,2200.0,5.66,-7.71,0.00045
6882,6e2m,IC50,2200.0,5.66,-7.71,0.00045
6884,6fqu,IC50,2200.0,5.66,-7.71,0.00045
6900,4u7t,Kd,2140.0,5.67,-7.73,0.00047
6901,5ads,IC50,2150.0,5.67,-7.73,0.00047
6915,2an5,Ki,2100.0,5.68,-7.74,0.00048
6916,2c92,Kd,2110.0,5.68,-7.74,0.00047
6924,2xk3,IC50,2100.0,5.68,-7.74,0.00048
6928,3ha6,IC50,2100.0,5.68,-7.74,0.00048
6936,4d2p,IC50,2100.0,5.68,-7.74,0.00048
6947,5o2d,Kd,2100.0,5.68,-7.74,0.00048
6954,6s9b,IC50,2100.0,5.68,-7.74,0.00048
6969,1g9r,Ki,2000.0,5.7,-7.77,0.0005
6972,1jsv,Ki,2000.0,5.7,-7.77,0.0005
6974,1o4b,IC50,2000.0,5.7,-7.77,0.0005
6978,2a14,Ki,2000.0,5.7,-7.77,0.0005
6979,2adm,Kd,2000.0,5.7,-7.77,0.0005
6986,2h3e,Kd,2000.0,5.7,-7.77,0.0005
6987,2hwh,IC50,2000.0,5.7,-7.77,0.0005
6993,2x7x,Kd,2000.0,5.7,-7.77,0.0005
6997,3acx,Ki,2000.0,5.7,-7.77,0.0005
7000,3c4h,Kd,2000.0,5.7,-7.77,0.0005
7002,3dkj,Kd,2000.0,5.7,-7.77,0.0005
7006,3fhb,Kd,2000.0,5.7,-7.77,0.0005
7009,3n5h,IC50,2000.0,5.7,-7.77,0.0005
7011,3s9i,IC50,2000.0,5.7,-7.77,0.0005
7015,4b13,IC50,2000.0,5.7,-7.77,0.0005
7024,4pio,Kd,2000.0,5.7,-7.77,0.0005
7025,4pzv,Kd,2000.0,5.7,-7.77,0.0005
7032,5adq,IC50,2010.0,5.7,-7.77,0.0005
7033,5ajz,IC50,2010.0,5.7,-7.77,0.0005
7034,5dhq,Ki,2000.0,5.7,-7.77,0.0005
7044,5mro,Kd,2000.0,5.7,-7.77,0.0005
7053,6eip,Ki,2015.0,5.7,-7.77,0.0005
7071,3t3h,Ki,1940.0,5.71,-7.79,0.00052
7075,4yqv,IC50,1950.0,5.71,-7.79,0.00051
7077,6ipi,Kd,1950.0,5.71,-7.79,0.00051
7085,2vtj,IC50,1900.0,5.72,-7.8,0.00053
7087,3c4f,IC50,1900.0,5.72,-7.8,0.00053
7088,3jvr,Ki,1890.0,5.72,-7.8,0.00053
7089,3k3i,IC50,1900.0,5.72,-7.8,0.00053
7092,3tku,IC50,1920.0,5.72,-7.79,0.00052
7096,4abk,Kd,1900.0,5.72,-7.8,0.00053
7101,4h3c,IC50,1900.0,5.72,-7.8,0.00053
7104,4i9o,Kd,1900.0,5.72,-7.8,0.00053
7109,4rvt,IC50,1900.0,5.72,-7.8,0.00053
7110,4u82,IC50,1900.0,5.72,-7.8,0.00053
7114,5ekn,Kd,1900.0,5.72,-7.8,0.00053
7127,2z4z,IC50,1860.0,5.73,-7.81,0.00054
7128,3bqc,Ki,1850.0,5.73,-7.82,0.00054
7134,5q0y,IC50,1870.0,5.73,-7.81,0.00053
7135,1bkm,IC50,1800.0,5.74,-7.83,0.00056
7138,1h25,Kd,1800.0,5.74,-7.83,0.00056
7146,1zyr,Ki,1800.0,5.74,-7.83,0.00056
7148,2c68,IC50,1800.0,5.74,-7.83,0.00056
7156,2zvj,IC50,1800.0,5.74,-7.83,0.00056
7157,3bzi,Kd,1800.0,5.74,-7.83,0.00056
7158,3d1f,Kd,1800.0,5.74,-7.83,0.00056
7159,3g9n,Ki,1800.0,5.74,-7.83,0.00056
7160,3gpe,Kd,1800.0,5.74,-7.83,0.00056
7164,3kr1,Kd,1800.0,5.74,-7.83,0.00056
7168,3pb7,Ki,1817.0,5.74,-7.83,0.00055
7176,4dwb,IC50,1840.0,5.74,-7.82,0.00054
7177,4f70,Kd,1820.0,5.74,-7.83,0.00055
7179,4gz3,IC50,1800.0,5.74,-7.83,0.00056
7180,4ibm,IC50,1800.0,5.74,-7.83,0.00056
7183,4knr,IC50,1800.0,5.74,-7.83,0.00056
7185,4mp7,Kd,1827.0,5.74,-7.82,0.00055
7190,4rxa,IC50,1800.0,5.74,-7.83,0.00056
7219,6cjw,IC50,1800.0,5.74,-7.83,0.00056
7234,5ntt,Kd,1764.0,5.75,-7.84,0.00057
7239,6aeh,Kd,1770.0,5.75,-7.84,0.00056
7249,4a95,Ki,1730.0,5.76,-7.86,0.00058
7260,1jmf,Kd,1700.0,5.77,-7.87,0.00059
7263,1q66,Ki,1700.0,5.77,-7.87,0.00059
7265,1xh8,IC50,1700.0,5.77,-7.87,0.00059
7276,3cso,Ki,1700.0,5.77,-7.87,0.00059
7277,3d1e,Kd,1700.0,5.77,-7.87,0.00059
7280,3k8d,Kd,1700.0,5.77,-7.87,0.00059
7283,3qfv,IC50,1690.0,5.77,-7.87,0.00059
7287,4fxq,Kd,1700.0,5.77,-7.87,0.00059
7293,4q9o,Kd,1700.0,5.77,-7.87,0.00059
7295,4u03,IC50,1690.0,5.77,-7.87,0.00059
7296,4u0m,IC50,1690.0,5.77,-7.87,0.00059
7297,4u0n,IC50,1690.0,5.77,-7.87,0.00059
7299,4yuw,IC50,1700.0,5.77,-7.87,0.00059
7314,6eij,Ki,1680.0,5.77,-7.87,0.0006
7319,3dpd,IC50,1660.0,5.78,-7.88,0.0006
7331,1y57,IC50,1633.0,5.79,-7.89,0.00061
7332,2qe5,IC50,1640.0,5.79,-7.89,0.00061
7335,4q4q,Kd,1638.9,5.79,-7.89,0.00061
7339,6ipj,Kd,1620.0,5.79,-7.89,0.00062
7347,1jvp,IC50,1600.0,5.8,-7.9,0.00063
7349,1njb,Kd,1600.0,5.8,-7.9,0.00063
7351,1wug,IC50,1600.0,5.8,-7.9,0.00063
7352,2i40,IC50,1580.0,5.8,-7.91,0.00063
7355,2xk6,IC50,1600.0,5.8,-7.9,0.00063
7357,3e63,IC50,1600.0,5.8,-7.9,0.00063
7360,3il5,IC50,1600.0,5.8,-7.9,0.00063
7368,4f6v,IC50,1600.0,5.8,-7.9,0.00063
7371,4k3p,Kd,1600.0,5.8,-7.9,0.00063
7374,4rhx,Ki,1600.0,5.8,-7.9,0.00063
7378,5auy,IC50,1600.0,5.8,-7.9,0.00063
7381,5eta,Kd,1600.0,5.8,-7.9,0.00063
7401,6czf,Kd,1600.0,5.8,-7.9,0.00063
7411,1lkl,Kd,1540.0,5.81,-7.92,0.00065
7415,4z5w,Kd,1550.0,5.81,-7.92,0.00065
7420,11gs,Ki,1500.0,5.82,-7.94,0.00067
7429,1qm5,Ki,1500.0,5.82,-7.94,0.00067
7433,1zyj,IC50,1500.0,5.82,-7.94,0.00067
7439,2vtr,IC50,1500.0,5.82,-7.94,0.00067
7440,2xez,IC50,1500.0,5.82,-7.94,0.00067
7441,2xk7,IC50,1500.0,5.82,-7.94,0.00067
7442,2y8l,Kd,1500.0,5.82,-7.94,0.00067
7443,2y8q,Kd,1500.0,5.82,-7.94,0.00067
7444,2ym4,IC50,1500.0,5.82,-7.94,0.00067
7451,3fzs,IC50,1500.0,5.82,-7.94,0.00067
7452,3gss,Ki,1500.0,5.82,-7.94,0.00067
7457,3owk,IC50,1500.0,5.82,-7.94,0.00067
7459,3qqs,Ki,1500.0,5.82,-7.94,0.00067
7463,4e9u,Ki,1500.0,5.82,-7.94,0.00067
7467,4mcb,IC50,1500.0,5.82,-7.94,0.00067
7469,4pnt,IC50,1500.0,5.82,-7.94,0.00067
7472,4rqk,Kd,1500.0,5.82,-7.94,0.00067
7473,4u0u,Kd,1520.0,5.82,-7.93,0.00066
7474,4xs2,IC50,1520.0,5.82,-7.93,0.00066
7477,4z84,Ki,1500.0,5.82,-7.94,0.00067
7482,5etk,Kd,1500.0,5.82,-7.94,0.00067
7484,5il1,Kd,1500.0,5.82,-7.94,0.00067
7489,5tbj,IC50,1500.0,5.82,-7.94,0.00067
7512,4bzn,IC50,1441.0,5.84,-7.96,0.00069
7516,5kk8,Kd,1450.0,5.84,-7.96,0.00069
7527,1k4g,Ki,1400.0,5.85,-7.98,0.00071
7536,1q63,Ki,1400.0,5.85,-7.98,0.00071
7542,2bro,IC50,1400.0,5.85,-7.98,0.00071
7553,3d28,IC50,1400.0,5.85,-7.98,0.00071
7559,3r9n,IC50,1400.0,5.85,-7.98,0.00071
7563,4ehm,IC50,1400.0,5.85,-7.98,0.00071
7568,4nak,IC50,1400.0,5.85,-7.98,0.00071
7569,4pnm,IC50,1400.0,5.85,-7.98,0.00071
7570,4qdk,Kd,1400.0,5.85,-7.98,0.00071
7574,4w50,Kd,1400.0,5.85,-7.98,0.00071
7580,5eng,Kd,1400.0,5.85,-7.98,0.00071
7588,5mme,Kd,1400.0,5.85,-7.98,0.00071
7590,5ndf,Ki,1400.0,5.85,-7.98,0.00071
7591,5oq8,Ki,1410.0,5.85,-7.98,0.00071
7592,5q0z,IC50,1420.0,5.85,-7.97,0.0007
7608,3r6t,IC50,1368.0,5.86,-7.99,0.00073
7610,4ajw,IC50,1395.0,5.86,-7.98,0.00072
7621,2uzv,IC50,1360.0,5.87,-8.0,0.00074
7633,3zlk,IC50,1320.0,5.88,-8.02,0.00076
7638,5cyi,Kd,1310.0,5.88,-8.02,0.00076
7647,1e1x,Ki,1300.0,5.89,-8.03,0.00077
7650,1y8o,Kd,1300.0,5.89,-8.03,0.00077
7651,1ydk,Kd,1300.0,5.89,-8.03,0.00077
7652,2brm,Ki,1300.0,5.89,-8.03,0.00077
7653,2e9d,IC50,1300.0,5.89,-8.03,0.00077
7669,3bu6,Kd,1300.0,5.89,-8.03,0.00077
7670,3e0q,IC50,1300.0,5.89,-8.03,0.00077
7672,3f9n,IC50,1300.0,5.89,-8.03,0.00077
7676,3m54,Kd,1300.0,5.89,-8.03,0.00077
7677,3qgw,Ki,1300.0,5.89,-8.03,0.00077
7678,3u9c,Ki,1300.0,5.89,-8.03,0.00077
7681,3wzu,IC50,1300.0,5.89,-8.03,0.00077
7686,4e28,Ki,1300.0,5.89,-8.03,0.00077
7692,4qmu,IC50,1300.0,5.89,-8.03,0.00077
7699,5a4t,IC50,1300.0,5.89,-8.03,0.00077
7705,5nps,Ki,1300.0,5.89,-8.03,0.00077
7706,5oxg,IC50,1300.0,5.89,-8.03,0.00077
7707,5t5g,Kd,1300.0,5.89,-8.03,0.00077
7740,5lvl,Kd,1250.0,5.9,-8.05,0.0008
7747,2c0o,IC50,1220.0,5.91,-8.06,0.00082
7748,2g01,IC50,1220.0,5.91,-8.06,0.00082
7750,3ebp,Ki,1240.0,5.91,-8.05,0.00081
7756,5e8z,IC50,1243.0,5.91,-8.05,0.0008
7757,5ets,Kd,1240.0,5.91,-8.05,0.00081
7765,1kyv,Kd,1200.0,5.92,-8.07,0.00083
7770,1ok7,Kd,1200.0,5.92,-8.07,0.00083
7774,1qwe,Kd,1200.0,5.92,-8.07,0.00083
7777,1yds,Ki,1200.0,5.92,-8.07,0.00083
7782,2g9v,IC50,1210.0,5.92,-8.07,0.00083
7793,3qo9,IC50,1200.0,5.92,-8.07,0.00083
7797,3vqh,IC50,1200.0,5.92,-8.07,0.00083
7801,4dgm,IC50,1200.0,5.92,-8.07,0.00083
7802,4dlj,Kd,1200.0,5.92,-8.07,0.00083
7804,4h1j,IC50,1200.0,5.92,-8.07,0.00083
7807,4l3p,IC50,1200.0,5.92,-8.07,0.00083
7810,4ot6,IC50,1200.0,5.92,-8.07,0.00083
7811,4p0v,IC50,1200.0,5.92,-8.07,0.00083
7812,4p0x,IC50,1200.0,5.92,-8.07,0.00083
7813,4pz8,Kd,1190.0,5.92,-8.08,0.00084
7814,4qye,IC50,1200.0,5.92,-8.07,0.00083
7818,4uvu,IC50,1200.0,5.92,-8.07,0.00083
7821,4ztl,IC50,1200.0,5.92,-8.07,0.00083
7822,5afx,IC50,1200.0,5.92,-8.07,0.00083
7823,5ax3,IC50,1200.0,5.92,-8.07,0.00083
7833,5lsx,IC50,1200.0,5.92,-8.07,0.00083
7835,5owh,Ki,1200.0,5.92,-8.07,0.00083
7836,5owl,Ki,1200.0,5.92,-8.07,0.00083
7838,5trj,IC50,1200.0,5.92,-8.07,0.00083
7842,6c67,IC50,1200.0,5.92,-8.07,0.00083
7851,2hny,IC50,1165.0,5.93,-8.09,0.00086
7852,2xno,IC50,1180.0,5.93,-8.08,0.00085
7855,4i6b,IC50,1170.0,5.93,-8.09,0.00085
7859,1kv1,Kd,1160.0,5.94,-8.09,0.00086
7860,2c4g,IC50,1150.0,5.94,-8.1,0.00087
7877,4rhy,Ki,1130.0,5.95,-8.11,0.00088
7884,6fmn,Kd,1120.0,5.95,-8.11,0.00089
7894,1q8u,Kd,1100.0,5.96,-8.12,0.00091
7896,2e9c,IC50,1100.0,5.96,-8.12,0.00091
7901,2o3p,IC50,1100.0,5.96,-8.12,0.00091
7911,3fxw,IC50,1100.0,5.96,-8.12,0.00091
7912,3fy0,IC50,1090.0,5.96,-8.13,0.00092
7916,3rw9,Kd,1100.0,5.96,-8.12,0.00091
7917,3sad,IC50,1100.0,5.96,-8.12,0.00091
7920,3zm4,IC50,1100.0,5.96,-8.12,0.00091
7923,4cki,Kd,1100.0,5.96,-8.12,0.00091
7924,4crj,Kd,1100.0,5.96,-8.12,0.00091
7927,4e9c,Kd,1100.0,5.96,-8.12,0.00091
7928,4feq,IC50,1100.0,5.96,-8.12,0.00091
7929,4hkn,IC50,1100.0,5.96,-8.12,0.00091
7930,4hlh,IC50,1100.0,5.96,-8.12,0.00091
7931,4hlk,IC50,1100.0,5.96,-8.12,0.00091
7935,4p0w,IC50,1100.0,5.96,-8.12,0.00091
7936,4qxs,IC50,1100.0,5.96,-8.12,0.00091
7937,4urk,IC50,1090.0,5.96,-8.13,0.00092
7938,4uxh,IC50,1100.0,5.96,-8.12,0.00091
7940,4xuc,IC50,1100.0,5.96,-8.12,0.00091
7942,4yvc,Ki,1100.0,5.96,-8.12,0.00091
7945,5em8,Ki,1090.0,5.96,-8.13,0.00092
7949,5ho8,IC50,1100.0,5.96,-8.12,0.00091
7953,5jzn,IC50,1084.0,5.96,-8.13,0.00092
7954,5k0c,IC50,1100.0,5.96,-8.12,0.00091
7969,6bu0,Kd,1100.0,5.96,-8.12,0.00091
7971,6d9s,Kd,1100.0,5.96,-8.12,0.00091
7983,4nkt,Kd,1080.0,5.97,-8.13,0.00093
7984,4qtd,IC50,1080.0,5.97,-8.13,0.00093
7999,3ezv,IC50,1040.0,5.98,-8.16,0.00096
8002,5drc,IC50,1050.0,5.98,-8.15,0.00095
8008,3e12,Kd,1020.0,5.99,-8.17,0.00098
8009,3huc,Kd,1030.0,5.99,-8.16,0.00097
8010,3t3e,Ki,1020.0,5.99,-8.17,0.00098
8016,6c0u,IC50,1030.0,5.99,-8.16,0.00097
8019,1a1e,Kd,1000.0,6.0,-8.18,0.001
8022,1c8k,IC50,1000.0,6.0,-8.18,0.001
8026,1di8,IC50,1000.0,6.0,-8.18,0.001
8029,1f0q,IC50,1000.0,6.0,-8.18,0.001
8035,1h1q,IC50,1000.0,6.0,-8.18,0.001
8041,1ke8,IC50,1000.0,6.0,-8.18,0.001
8044,1ssq,Ki,1000.0,6.0,-8.18,0.001
8046,1tsm,Ki,1000.0,6.0,-8.18,0.001
8047,1uvr,IC50,1000.0,6.0,-8.18,0.001
8068,2ym3,IC50,1000.0,6.0,-8.18,0.001
8079,3f69,IC50,1000.0,6.0,-8.18,0.001
8080,3ggj,Ki,1000.0,6.0,-8.18,0.001
8085,3nyn,Kd,1000.0,6.0,-8.18,0.001
8089,3uh2,IC50,1000.0,6.0,-8.18,0.001
8094,4awi,IC50,1000.0,6.0,-8.18,0.001
8097,4d2t,IC50,1000.0,6.0,-8.18,0.001
8099,4fvq,Kd,1000.0,6.0,-8.18,0.001
8100,4fvr,Kd,1000.0,6.0,-8.18,0.001
8107,4l7l,IC50,1000.0,6.0,-8.18,0.001
8111,4pmt,IC50,997.0,6.0,-8.18,0.001
8115,4rao,Ki,1000.0,6.0,-8.18,0.001
8121,4zz3,Ki,1000.0,6.0,-8.18,0.001
8122,5dht,Ki,1000.0,6.0,-8.18,0.001
8129,5k09,IC50,1000.0,6.0,-8.18,0.001
8136,6afk,Kd,999.0,6.0,-8.18,0.001
8139,6cgt,Ki,1000.0,6.0,-8.18,0.001
8141,6e99,IC50,1000.0,6.0,-8.18,0.001
8155,2qhn,IC50,980.0,6.01,-8.19,0.00102
8158,2z4w,IC50,980.0,6.01,-8.19,0.00102
8163,5egs,Kd,970.0,6.01,-8.2,0.00103
8165,5mmg,Kd,970.0,6.01,-8.2,0.00103
8181,3ugc,IC50,947.0,6.02,-8.21,0.00106
8186,4tjw,IC50,963.0,6.02,-8.2,0.00104
8189,5nr7,IC50,950.0,6.02,-8.21,0.00105
8202,3qtr,IC50,930.0,6.03,-8.22,0.00108
8207,4ii9,IC50,930.0,6.03,-8.22,0.00108
8211,5okt,IC50,930.0,6.03,-8.22,0.00108
8217,2e9a,IC50,910.0,6.04,-8.24,0.0011
8220,2w1d,IC50,910.0,6.04,-8.24,0.0011
8226,4h38,IC50,920.0,6.04,-8.23,0.00109
8236,6e9l,IC50,920.0,6.04,-8.23,0.00109
8237,6fzm,IC50,917.0,6.04,-8.23,0.00109
8246,1pxl,IC50,900.0,6.05,-8.24,0.00111
8248,1z6p,IC50,900.0,6.05,-8.24,0.00111
8249,2a3i,IC50,900.0,6.05,-8.24,0.00111
8259,2zoq,IC50,900.0,6.05,-8.24,0.00111
8263,3f66,IC50,900.0,6.05,-8.24,0.00111
8264,3gus,Kd,900.0,6.05,-8.24,0.00111
8265,3iss,Ki,900.0,6.05,-8.24,0.00111
8270,3skh,IC50,900.0,6.05,-8.24,0.00111
8273,4eoi,Ki,890.0,6.05,-8.25,0.00112
8274,4eol,Ki,890.0,6.05,-8.25,0.00112
8275,4eon,Ki,890.0,6.05,-8.25,0.00112
8276,4eop,Ki,890.0,6.05,-8.25,0.00112
8277,4eos,Ki,890.0,6.05,-8.25,0.00112
8282,4m12,Kd,900.0,6.05,-8.24,0.00111
8283,4qfs,Kd,900.0,6.05,-8.24,0.00111
8293,5k0b,IC50,900.0,6.05,-8.24,0.00111
8306,1jmi,Kd,870.0,6.06,-8.26,0.00115
8312,2xkf,IC50,870.0,6.06,-8.26,0.00115
8313,2ym6,IC50,880.0,6.06,-8.26,0.00114
8315,3qc9,Kd,880.0,6.06,-8.26,0.00114
8318,4gw8,IC50,880.0,6.06,-8.26,0.00114
8319,4hlf,IC50,870.0,6.06,-8.26,0.00115
8332,1jmg,Kd,850.0,6.07,-8.28,0.00118
8335,1xo2,IC50,850.0,6.07,-8.28,0.00118
8338,2gst,Ki,850.0,6.07,-8.28,0.00118
8341,2vtn,IC50,850.0,6.07,-8.28,0.00118
8343,2wmx,IC50,860.0,6.07,-8.27,0.00116
8349,3loo,Ki,860.0,6.07,-8.27,0.00116
8350,3owj,Ki,860.0,6.07,-8.27,0.00116
8354,4l09,IC50,850.0,6.07,-8.28,0.00118
8356,4wwn,IC50,850.0,6.07,-8.28,0.00118
8359,5k0f,IC50,860.0,6.07,-8.27,0.00116
8372,1y8p,Kd,840.0,6.08,-8.28,0.00119
8373,2g9r,IC50,840.0,6.08,-8.28,0.00119
8374,2g9u,IC50,840.0,6.08,-8.28,0.00119
8379,2x6i,IC50,830.0,6.08,-8.29,0.0012
8381,3iw5,Kd,839.0,6.08,-8.28,0.00119
8384,3rhx,IC50,840.0,6.08,-8.28,0.00119
8397,6emh,IC50,833.0,6.08,-8.29,0.0012
8406,3p8z,Ki,820.0,6.09,-8.3,0.00122
8408,4cwb,Kd,810.0,6.09,-8.31,0.00123
8413,4lkl,IC50,820.0,6.09,-8.3,0.00122
8415,4pni,IC50,810.0,6.09,-8.31,0.00123
8418,5ehy,IC50,810.0,6.09,-8.31,0.00123
8422,5o7i,IC50,820.0,6.09,-8.3,0.00122
8437,1m2q,Ki,800.0,6.1,-8.31,0.00125
8439,1oj5,Kd,800.0,6.1,-8.31,0.00125
8440,1tka,Kd,800.0,6.1,-8.31,0.00125
8447,2fum,IC50,800.0,6.1,-8.31,0.00125
8449,2pzi,IC50,800.0,6.1,-8.31,0.00125
8451,2vwz,IC50,794.0,6.1,-8.32,0.00126
8453,2x8d,IC50,800.0,6.1,-8.31,0.00125
8460,3d62,Kd,800.0,6.1,-8.31,0.00125
8461,3djf,IC50,800.0,6.1,-8.31,0.00125
8462,3ho9,IC50,789.0,6.1,-8.32,0.00127
8463,3lkh,IC50,800.0,6.1,-8.31,0.00125
8466,3rcj,IC50,800.0,6.1,-8.31,0.00125
8467,3saz,IC50,800.0,6.1,-8.31,0.00125
8472,4dgg,IC50,800.0,6.1,-8.31,0.00125
8482,4kzq,Kd,788.0,6.1,-8.32,0.00127
8485,4ocp,Kd,800.0,6.1,-8.31,0.00125
8491,5a3x,IC50,800.0,6.1,-8.31,0.00125
8501,5w5v,Kd,800.0,6.1,-8.31,0.00125
8507,6c4u,Kd,798.0,6.1,-8.31,0.00125
8514,1m2p,Ki,780.0,6.11,-8.33,0.00128
8516,1xxh,Kd,780.0,6.11,-8.33,0.00128
8519,2o63,IC50,780.0,6.11,-8.33,0.00128
8521,2qx0,Kd,780.0,6.11,-8.33,0.00128
8525,4gvm,IC50,780.0,6.11,-8.33,0.00128
8526,4iqt,IC50,780.0,6.11,-8.33,0.00128
8528,4kao,Kd,770.0,6.11,-8.34,0.0013
8529,4li7,IC50,770.0,6.11,-8.34,0.0013
8535,4tqn,Kd,770.0,6.11,-8.34,0.0013
8542,5q0q,IC50,785.0,6.11,-8.32,0.00127
8548,1gag,Ki,750.0,6.12,-8.35,0.00133
8551,1uu3,IC50,750.0,6.12,-8.35,0.00133
8552,1x8r,Ki,750.0,6.12,-8.35,0.00133
8556,2vpp,IC50,760.0,6.12,-8.34,0.00132
8558,2z78,IC50,760.0,6.12,-8.34,0.00132
8560,3qfy,Ki,750.0,6.12,-8.35,0.00133
8562,4aw5,IC50,765.0,6.12,-8.34,0.00131
8574,5lxp,IC50,760.0,6.12,-8.34,0.00132
8576,5q1d,IC50,760.0,6.12,-8.34,0.00132
8578,6ak5,Kd,750.0,6.12,-8.35,0.00133
8586,2uue,IC50,740.0,6.13,-8.36,0.00135
8587,2xyr,IC50,740.0,6.13,-8.36,0.00135
8589,3g9l,Ki,740.0,6.13,-8.36,0.00135
8590,3ow3,IC50,742.0,6.13,-8.36,0.00135
8591,3sm0,Ki,740.0,6.13,-8.36,0.00135
8594,4jlj,IC50,745.7,6.13,-8.35,0.00134
8595,4q18,Ki,735.0,6.13,-8.36,0.00136
8600,2c6k,IC50,730.0,6.14,-8.37,0.00137
8601,2c97,Kd,720.0,6.14,-8.38,0.00139
8605,3db6,IC50,730.0,6.14,-8.37,0.00137
8606,3ig1,Kd,730.0,6.14,-8.37,0.00137
8608,3pz1,IC50,724.0,6.14,-8.37,0.00138
8609,3pz2,IC50,724.0,6.14,-8.37,0.00138
8613,4rt1,Kd,730.0,6.14,-8.37,0.00137
8614,4umt,IC50,720.0,6.14,-8.38,0.00139
8617,5nk9,Kd,724.0,6.14,-8.37,0.00138
8620,5zhm,IC50,730.0,6.14,-8.37,0.00137
8626,1tkt,IC50,710.0,6.15,-8.38,0.00141
8627,1tsl,Ki,700.0,6.15,-8.39,0.00143
8634,2gfs,IC50,700.0,6.15,-8.39,0.00143
8640,2wtj,IC50,700.0,6.15,-8.39,0.00143
8641,2xck,IC50,713.0,6.15,-8.38,0.0014
8644,2y9q,Kd,700.0,6.15,-8.39,0.00143
8645,2z4y,IC50,710.0,6.15,-8.38,0.00141
8649,3bbt,Ki,700.0,6.15,-8.39,0.00143
8651,3ce0,Kd,700.0,6.15,-8.39,0.00143
8652,3fpd,IC50,700.0,6.15,-8.39,0.00143
8662,3v4x,Ki,700.0,6.15,-8.39,0.00143
8663,3v6r,IC50,709.0,6.15,-8.38,0.00141
8665,4f6u,Kd,700.0,6.15,-8.39,0.00143
8667,4kzl,IC50,700.0,6.15,-8.39,0.00143
8668,4mpc,Kd,711.0,6.15,-8.38,0.00141
8674,5a54,IC50,700.0,6.15,-8.39,0.00143
8677,5etp,Kd,700.0,6.15,-8.39,0.00143
8679,5ftg,Kd,700.0,6.15,-8.39,0.00143
8684,5nqe,IC50,700.0,6.15,-8.39,0.00143
8685,5nwc,IC50,700.0,6.15,-8.39,0.00143
8691,6aec,Kd,710.0,6.15,-8.38,0.00141
8697,6oie,Kd,700.0,6.15,-8.39,0.00143
8699,6qra,Kd,710.0,6.15,-8.38,0.00141
8701,2e99,IC50,690.0,6.16,-8.4,0.00145
8712,4rhu,Ki,690.0,6.16,-8.4,0.00145
8722,1a9q,Kd,680.0,6.17,-8.41,0.00147
8726,1okv,IC50,680.0,6.17,-8.41,0.00147
8727,1shd,IC50,670.0,6.17,-8.42,0.00149
8730,2kce,Ki,670.0,6.17,-8.42,0.00149
8734,3hp2,IC50,680.0,6.17,-8.41,0.00147
8737,3owl,IC50,670.0,6.17,-8.42,0.00149
8741,4c68,IC50,680.0,6.17,-8.41,0.00147
8742,4dfl,IC50,670.0,6.17,-8.42,0.00149
8745,4ju6,IC50,670.0,6.17,-8.42,0.00149
8746,4ju7,IC50,670.0,6.17,-8.42,0.00149
8762,1ke9,IC50,660.0,6.18,-8.43,0.00152
8765,2c3j,Ki,659.0,6.18,-8.43,0.00152
8766,2qhm,Kd,660.0,6.18,-8.43,0.00152
8767,2vti,IC50,660.0,6.18,-8.43,0.00152
8768,3amb,Ki,660.0,6.18,-8.43,0.00152
8778,5nwg,IC50,660.0,6.18,-8.43,0.00152
8788,2o65,IC50,650.0,6.19,-8.44,0.00154
8795,3qtw,IC50,650.0,6.19,-8.44,0.00154
8797,3v8s,IC50,650.0,6.19,-8.44,0.00154
8801,4i4f,IC50,640.0,6.19,-8.44,0.00156
8802,4olc,IC50,640.0,6.19,-8.44,0.00156
8804,4umu,IC50,650.0,6.19,-8.44,0.00154
8809,5l2t,Kd,650.0,6.19,-8.44,0.00154
8810,5n1v,IC50,640.0,6.19,-8.44,0.00156
8811,5nvc,IC50,650.0,6.19,-8.44,0.00154
8820,1tl3,IC50,630.0,6.2,-8.45,0.00159
8821,1wbs,IC50,630.0,6.2,-8.45,0.00159
8825,2qrp,Ki,630.0,6.2,-8.45,0.00159
8826,2won,Kd,624.0,6.2,-8.46,0.0016
8828,3fzt,IC50,637.0,6.2,-8.45,0.00157
8835,4gw6,IC50,630.0,6.2,-8.45,0.00159
8837,4jvq,IC50,630.0,6.2,-8.45,0.00159
8847,6qho,IC50,631.0,6.2,-8.45,0.00158
8851,1njf,Kd,620.0,6.21,-8.46,0.00161
8853,2uzl,IC50,610.0,6.21,-8.47,0.00164
8855,2zm3,Kd,614.0,6.21,-8.47,0.00163
8862,3m55,Kd,620.0,6.21,-8.46,0.00161
8865,3q4j,Kd,613.0,6.21,-8.47,0.00163
8869,3vid,IC50,620.0,6.21,-8.46,0.00161
8872,4cg9,Kd,620.0,6.21,-8.46,0.00161
8873,4deh,IC50,612.0,6.21,-8.47,0.00163
8874,4eyj,IC50,620.0,6.21,-8.46,0.00161
8875,4hmh,IC50,620.0,6.21,-8.46,0.00161
8886,5gjg,IC50,610.0,6.21,-8.47,0.00164
8888,5ktu,IC50,620.0,6.21,-8.46,0.00161
8889,5m53,IC50,620.0,6.21,-8.46,0.00161
8896,5wik,Kd,620.0,6.21,-8.46,0.00161
8900,1bqn,IC50,600.0,6.22,-8.48,0.00167
