Unnamed: 0,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
15540,3rvi,IC50,11.0,7.96,-10.85,0.09091
15541,3sni,IC50,11.0,7.96,-10.85,0.09091
15546,3w5e,IC50,11.0,7.96,-10.85,0.09091
15549,4g2j,IC50,11.0,7.96,-10.85,0.09091
15550,4j2t,Kd,11.0,7.96,-10.85,0.09091
15551,4jbs,IC50,11.0,7.96,-10.85,0.09091
15556,4ngp,Ki,10.97,7.96,-10.85,0.09116
15561,4uff,Ki,11.0,7.96,-10.85,0.09091
15565,4y79,Ki,11.0,7.96,-10.85,0.09091
15566,4y8c,IC50,11.0,7.96,-10.85,0.09091
15568,4yt6,Ki,11.0,7.96,-10.85,0.09091
15569,4yv8,Ki,11.0,7.96,-10.85,0.09091
15570,4zam,Kd,11.0,7.96,-10.85,0.09091
15573,5fao,Kd,11.0,7.96,-10.85,0.09091
15576,5ji6,IC50,11.0,7.96,-10.85,0.09091
15579,5qcl,Ki,11.0,7.96,-10.85,0.09091
15586,6dhc,Ki,10.9,7.96,-10.86,0.09174
15588,6eqm,IC50,11.0,7.96,-10.85,0.09091
15599,3fmr,IC50,10.6,7.97,-10.87,0.09434
15610,1mf4,Ki,10.2,7.99,-10.9,0.09804
15617,1apw,Ki,10.0,8.0,-10.91,0.1
15618,1ayv,Ki,10.0,8.0,-10.91,0.1
15620,1b5g,Ki,10.0,8.0,-10.91,0.1
15621,1bzs,IC50,10.0,8.0,-10.91,0.1
15626,1g2a,IC50,10.0,8.0,-10.91,0.1
15628,1gai,Ki,10.0,8.0,-10.91,0.1
15630,1nc6,Ki,10.0,8.0,-10.91,0.1
15634,1rmz,Kd,10.0,8.0,-10.91,0.1
15637,1tps,IC50,10.0,8.0,-10.91,0.1
15641,1ycm,Kd,10.0,8.0,-10.91,0.1
15643,1ym2,IC50,10.0,8.0,-10.91,0.1
15644,1ypg,Ki,10.0,8.0,-10.91,0.1
15645,1yw8,IC50,10.0,8.0,-10.91,0.1
15646,1z3j,Kd,10.0,8.0,-10.91,0.1
15649,2hah,Ki,10.0,8.0,-10.91,0.1
15654,2vnt,Ki,9.9,8.0,-10.91,0.10101
15655,2vwn,Ki,10.0,8.0,-10.91,0.1
15658,2xbw,Ki,10.0,8.0,-10.91,0.1
15661,3b92,Ki,10.0,8.0,-10.91,0.1
15662,3c9e,Kd,10.0,8.0,-10.91,0.1
15666,3cyx,Ki,10.0,8.0,-10.91,0.1
15668,3dba,Kd,10.0,8.0,-10.91,0.1
15669,3dej,IC50,10.0,8.0,-10.91,0.1
15687,3s7m,IC50,10.0,8.0,-10.91,0.1
15691,4a6l,Ki,10.0,8.0,-10.91,0.1
15695,4d08,IC50,10.0,8.0,-10.91,0.1
15696,4dr9,IC50,10.0,8.0,-10.91,0.1
15699,4g8l,Kd,10.0,8.0,-10.91,0.1
15703,4jyu,Ki,10.0,8.0,-10.91,0.1
15709,4lv2,Ki,10.0,8.0,-10.91,0.1
15714,4o9v,Ki,10.0,8.0,-10.91,0.1
15724,4x6i,Ki,10.0,8.0,-10.91,0.1
15741,5fap,Kd,10.0,8.0,-10.91,0.1
15745,5lj0,IC50,10.0,8.0,-10.91,0.1
15750,5o7e,IC50,10.0,8.0,-10.91,0.1
15752,5t4f,IC50,10.0,8.0,-10.91,0.1
15756,5web,Ki,10.0,8.0,-10.91,0.1
15762,6g9s,IC50,10.0,8.0,-10.91,0.1
15771,6rmf,IC50,10.0,8.0,-10.91,0.1
15773,6uwv,IC50,10.0,8.0,-10.91,0.1
15777,1v7a,Ki,9.8,8.01,-10.92,0.10204
15779,2pj1,IC50,9.7,8.01,-10.93,0.10309
15782,4muw,IC50,9.7,8.01,-10.93,0.10309
15784,4zyq,Ki,9.7,8.01,-10.93,0.10309
15791,2cet,Kd,9.6,8.02,-10.93,0.10417
15793,3iit,IC50,9.5,8.02,-10.94,0.10526
15794,3n4c,IC50,9.5,8.02,-10.94,0.10526
15796,4n00,IC50,9.5,8.02,-10.94,0.10526
15798,4yes,Ki,9.6,8.02,-10.93,0.10417
15803,1z6j,IC50,9.4,8.03,-10.94,0.10638
15807,5t4h,IC50,9.31,8.03,-10.95,0.10741
15812,1rhj,IC50,9.17,8.04,-10.96,0.10905
15819,4zy0,Ki,9.1,8.04,-10.96,0.10989
15821,5k1i,IC50,9.2,8.04,-10.96,0.1087
15822,5lce,Ki,9.2,8.04,-10.96,0.1087
15824,5tmn,Ki,9.1,8.04,-10.96,0.10989
15826,5w6e,IC50,9.1,8.04,-10.96,0.10989
15828,6i0b,IC50,9.1,8.04,-10.96,0.10989
15830,1hih,Ki,9.0,8.05,-10.97,0.11111
15831,1hrn,IC50,9.0,8.05,-10.97,0.11111
15832,1jjt,IC50,9.0,8.05,-10.97,0.11111
15834,1lqd,Ki,9.0,8.05,-10.97,0.11111
15836,1ong,IC50,9.0,8.05,-10.97,0.11111
15837,1qj1,IC50,9.0,8.05,-10.97,0.11111
15842,2bqv,Ki,9.0,8.05,-10.97,0.11111
15845,2jjk,IC50,9.0,8.05,-10.97,0.11111
15846,2jkh,Ki,9.0,8.05,-10.97,0.11111
15849,2xc4,Ki,9.0,8.05,-10.97,0.11111
15853,2y80,Ki,9.0,8.05,-10.97,0.11111
15859,3ens,IC50,8.9,8.05,-10.98,0.11236
15872,4bcc,IC50,9.0,8.05,-10.97,0.11111
15874,4hdb,Ki,8.9,8.05,-10.98,0.11236
15880,4qhp,Ki,9.0,8.05,-10.97,0.11111
15883,4wmc,Kd,9.0,8.05,-10.97,0.11111
15886,4yqh,IC50,9.0,8.05,-10.97,0.11111
15887,4zhm,Ki,9.0,8.05,-10.97,0.11111
15889,5abg,Ki,9.0,8.05,-10.97,0.11111
15890,5cxa,Kd,9.0,8.05,-10.97,0.11111
15912,6ety,IC50,8.9,8.05,-10.98,0.11236
15918,1zgb,IC50,8.8,8.06,-10.98,0.11364
15921,3hiw,Ki,8.7,8.06,-10.99,0.11494
15922,3ovz,IC50,8.7,8.06,-10.99,0.11494
15928,6a3n,IC50,8.7,8.06,-10.99,0.11494
15932,1dva,Kd,8.5,8.07,-11.0,0.11765
15935,1wxz,IC50,8.6,8.07,-11.0,0.11628
15938,3ant,IC50,8.5,8.07,-11.0,0.11765
15939,3jwr,Ki,8.5,8.07,-11.0,0.11765
15945,4exg,IC50,8.5,8.07,-11.0,0.11765
15953,1siv,Ki,8.4,8.08,-11.01,0.11905
15957,3k39,Ki,8.3,8.08,-11.02,0.12048
15958,3lil,Ki,8.3,8.08,-11.02,0.12048
15959,3wd9,IC50,8.3,8.08,-11.02,0.12048
15963,4qlu,IC50,8.3,8.08,-11.02,0.12048
15964,4wxi,Ki,8.4,8.08,-11.01,0.11905
15967,6fiv,Ki,8.3,8.08,-11.02,0.12048
15968,1acj,IC50,8.2,8.09,-11.02,0.12195
15969,1lhf,Ki,8.1,8.09,-11.03,0.12346
15970,2pj0,IC50,8.1,8.09,-11.03,0.12346
15971,2rkg,Ki,8.2,8.09,-11.02,0.12195
15974,3kqe,Ki,8.1,8.09,-11.03,0.12346
15975,3oe6,Ki,8.2,8.09,-11.02,0.12195
15977,3tu7,Ki,8.17,8.09,-11.03,0.1224
15981,4loy,Ki,8.1,8.09,-11.03,0.12346
15983,5n6s,Ki,8.2,8.09,-11.02,0.12195
15991,1ghy,Ki,8.0,8.1,-11.04,0.125
15993,1ody,Ki,8.0,8.1,-11.04,0.125
15996,1qj7,IC50,8.0,8.1,-11.04,0.125
15997,1rhr,IC50,7.95,8.1,-11.04,0.12579
16001,1xud,IC50,8.0,8.1,-11.04,0.125
16002,1ype,Ki,8.0,8.1,-11.04,0.125
16003,1zxc,IC50,8.0,8.1,-11.04,0.125
16006,2cf8,Ki,8.0,8.1,-11.04,0.125
16011,2qk5,IC50,8.0,8.1,-11.04,0.125
16012,2ql5,Ki,8.0,8.1,-11.04,0.125
16014,2qzl,IC50,8.0,8.1,-11.04,0.125
16016,2vvu,Ki,8.0,8.1,-11.04,0.125
16020,3ccc,IC50,8.0,8.1,-11.04,0.125
16021,3f15,Kd,7.88,8.1,-11.05,0.1269
16026,3l58,IC50,8.0,8.1,-11.04,0.125
16030,3lxs,IC50,8.0,8.1,-11.04,0.125
16031,3nal,Kd,8.0,8.1,-11.04,0.125
16032,3nx7,Kd,7.88,8.1,-11.05,0.1269
16034,3skg,IC50,8.0,8.1,-11.04,0.125
16036,3vw7,Ki,8.0,8.1,-11.04,0.125
16039,4e90,IC50,8.0,8.1,-11.04,0.125
16042,4frk,IC50,8.0,8.1,-11.04,0.125
16045,4i1c,IC50,8.0,8.1,-11.04,0.125
16050,4p10,IC50,8.0,8.1,-11.04,0.125
16055,4ryg,IC50,8.0,8.1,-11.04,0.125
16060,4wke,Kd,8.0,8.1,-11.04,0.125
16062,4xy2,IC50,8.0,8.1,-11.04,0.125
16063,4zxx,Ki,8.0,8.1,-11.04,0.125
16071,5jyy,IC50,8.0,8.1,-11.04,0.125
16073,5m7u,Ki,8.0,8.1,-11.04,0.125
16098,6ode,IC50,8.0,8.1,-11.04,0.125
16099,6pm9,Ki,7.9,8.1,-11.05,0.12658
16101,1ndz,Ki,7.7,8.11,-11.06,0.12987
16109,3vye,IC50,7.7,8.11,-11.06,0.12987
16111,4cp7,Ki,7.8,8.11,-11.05,0.12821
16113,4p6g,IC50,7.7,8.11,-11.06,0.12987
16118,4z7i,IC50,7.7,8.11,-11.06,0.12987
16127,1o5r,Ki,7.5,8.12,-11.08,0.13333
16128,2k2g,Kd,7.5,8.12,-11.08,0.13333
16130,3hiv,Ki,7.5,8.12,-11.08,0.13333
16134,4ngs,Ki,7.6,8.12,-11.07,0.13158
16140,3dng,IC50,7.4,8.13,-11.09,0.13514
16141,3oev,IC50,7.4,8.13,-11.09,0.13514
16142,3q3k,IC50,7.4,8.13,-11.09,0.13514
16148,1g35,Ki,7.3,8.14,-11.09,0.13699
16151,3ljz,Ki,7.3,8.14,-11.09,0.13699
16152,3lxg,IC50,7.28,8.14,-11.1,0.13736
16153,3odu,Ki,7.3,8.14,-11.09,0.13699
16154,3oe8,Ki,7.3,8.14,-11.09,0.13699
16157,4isi,Ki,7.3,8.14,-11.09,0.13699
16158,4jt9,IC50,7.2,8.14,-11.1,0.13889
16161,4zy1,Ki,7.2,8.14,-11.1,0.13889
16170,1g27,IC50,7.0,8.15,-11.12,0.14286
16177,1u9x,IC50,7.0,8.15,-11.12,0.14286
16178,1w5v,Ki,7.1,8.15,-11.11,0.14085
16182,2d1n,Ki,7.0,8.15,-11.12,0.14286
16185,2jf4,Kd,7.0,8.15,-11.12,0.14286
16190,2zof,IC50,7.0,8.15,-11.12,0.14286
16198,3g0b,IC50,7.0,8.15,-11.12,0.14286
16199,3h0e,IC50,7.0,8.15,-11.12,0.14286
16200,3i1y,IC50,7.0,8.15,-11.12,0.14286
16206,3nxq,Ki,7.0,8.15,-11.12,0.14286
16220,4jze,IC50,7.0,8.15,-11.12,0.14286
16226,4lxb,IC50,7.0,8.15,-11.12,0.14286
16234,4ufe,Ki,7.0,8.15,-11.12,0.14286
16235,4ufg,Ki,7.0,8.15,-11.12,0.14286
16239,4ycl,Kd,7.0,8.15,-11.12,0.14286
16268,6ocw,IC50,7.0,8.15,-11.12,0.14286
16278,2g63,Ki,6.7,8.17,-11.14,0.14925
16279,3hac,IC50,6.7,8.17,-11.14,0.14925
16280,3krd,Ki,6.8,8.17,-11.14,0.14706
16281,3kwf,IC50,6.8,8.17,-11.14,0.14706
16285,4ayy,Ki,6.7,8.17,-11.14,0.14925
16286,4k5y,Kd,6.7,8.17,-11.14,0.14925
16291,4xct,IC50,6.7,8.17,-11.14,0.14925
16300,1dwd,Ki,6.6,8.18,-11.15,0.15152
16301,2f80,Ki,6.6,8.18,-11.15,0.15152
16302,2iiv,IC50,6.6,8.18,-11.15,0.15152
16303,2pj3,IC50,6.6,8.18,-11.15,0.15152
16304,3ixk,IC50,6.6,8.18,-11.15,0.15152
16305,3l3n,Ki,6.6,8.18,-11.15,0.15152
16306,3oe9,Ki,6.6,8.18,-11.15,0.15152
16310,4qlq,IC50,6.6,8.18,-11.15,0.15152
16313,6o2p,Kd,6.6,8.18,-11.15,0.15152
16314,1epq,Ki,6.5,8.19,-11.16,0.15385
16316,1p03,Ki,6.4,8.19,-11.17,0.15625
16318,2h5d,Ki,6.4,8.19,-11.17,0.15625
16319,2h65,Ki,6.5,8.19,-11.16,0.15385
16320,2r59,Ki,6.5,8.19,-11.16,0.15385
16322,2yj8,IC50,6.5,8.19,-11.16,0.15385
16327,3hit,Ki,6.4,8.19,-11.17,0.15625
16328,3hpt,Ki,6.5,8.19,-11.16,0.15385
16330,4mc2,Ki,6.4,8.19,-11.17,0.15625
16331,5a8x,IC50,6.5,8.19,-11.16,0.15385
16344,6nv9,Kd,6.4,8.19,-11.17,0.15625
16345,1ek2,Ki,6.3,8.2,-11.18,0.15873
16346,1owd,Ki,6.3,8.2,-11.18,0.15873
16352,2pqj,Kd,6.33,8.2,-11.18,0.15798
16354,3dcr,IC50,6.3,8.2,-11.18,0.15873
16357,4abi,Ki,6.3,8.2,-11.18,0.15873
16361,4jr0,Kd,6.3,8.2,-11.18,0.15873
16362,5exm,Ki,6.3,8.2,-11.18,0.15873
16364,5nuu,IC50,6.3,8.2,-11.18,0.15873
16374,6rn9,IC50,6.3,8.2,-11.18,0.15873
16375,1o0d,IC50,6.2,8.21,-11.19,0.16129
16376,1onh,IC50,6.2,8.21,-11.19,0.16129
16378,2ff1,Ki,6.2,8.21,-11.19,0.16129
16379,2ff2,Ki,6.2,8.21,-11.19,0.16129
16392,5tyo,IC50,6.1,8.21,-11.2,0.16393
16400,6od6,IC50,6.16,8.21,-11.19,0.16234
16401,6qab,IC50,6.2,8.21,-11.19,0.16129
16402,6qac,IC50,6.2,8.21,-11.19,0.16129
16404,1dth,IC50,6.0,8.22,-11.21,0.16667
16408,1ets,Ki,6.0,8.22,-11.21,0.16667
16415,1u9v,IC50,6.0,8.22,-11.21,0.16667
16416,1w11,Ki,6.0,8.22,-11.21,0.16667
16417,2az8,IC50,6.0,8.22,-11.21,0.16667
16420,2cji,Ki,6.0,8.22,-11.21,0.16667
16421,2ow2,IC50,6.0,8.22,-11.21,0.16667
16422,2qzx,IC50,6.0,8.22,-11.21,0.16667
16423,2v16,IC50,6.0,8.22,-11.21,0.16667
16424,2vvv,Ki,6.0,8.22,-11.21,0.16667
16427,3d1y,Ki,6.0,8.22,-11.21,0.16667
16431,3i28,IC50,6.0,8.22,-11.21,0.16667
16433,3le9,Ki,6.0,8.22,-11.21,0.16667
16434,3nan,Kd,6.0,8.22,-11.21,0.16667
16437,3q77,IC50,6.0,8.22,-11.21,0.16667
16442,3whw,IC50,6.0,8.22,-11.21,0.16667
16447,4bs5,IC50,6.0,8.22,-11.21,0.16667
16453,4h3g,Ki,6.0,8.22,-11.21,0.16667
16459,4lko,Ki,6.0,8.22,-11.21,0.16667
16471,5alz,IC50,6.0,8.22,-11.21,0.16667
16474,5fck,Kd,6.0,8.22,-11.21,0.16667
16482,5lgo,IC50,6.0,8.22,-11.21,0.16667
16483,5m0m,Ki,6.0,8.22,-11.21,0.16667
16485,5nb7,IC50,6.0,8.22,-11.21,0.16667
16486,5qcn,Ki,6.0,8.22,-11.21,0.16667
16498,6ic5,IC50,6.0,8.22,-11.21,0.16667
16499,6m9f,Ki,6.0,8.22,-11.21,0.16667
16501,1ero,Ki,5.9,8.23,-11.22,0.16949
16509,5ahj,IC50,5.9,8.23,-11.22,0.16949
16511,1eve,IC50,5.7,8.24,-11.24,0.17544
16515,1npv,IC50,5.7,8.24,-11.24,0.17544
16518,2gde,IC50,5.7,8.24,-11.24,0.17544
16519,3g4l,IC50,5.8,8.24,-11.23,0.17241
16523,4x6m,Ki,5.8,8.24,-11.23,0.17241
16530,1auj,Ki,5.6,8.25,-11.25,0.17857
16531,1c1u,Ki,5.6,8.25,-11.25,0.17857
16537,3vjl,IC50,5.6,8.25,-11.25,0.17857
16544,2chm,IC50,5.5,8.26,-11.26,0.18182
16546,3cen,Ki,5.5,8.26,-11.26,0.18182
16548,3wc7,IC50,5.5,8.26,-11.26,0.18182
16549,4di2,IC50,5.5,8.26,-11.26,0.18182
16557,1wuq,Ki,5.4,8.27,-11.27,0.18519
16558,2cbj,Ki,5.4,8.27,-11.27,0.18519
16561,4cps,Ki,5.4,8.27,-11.27,0.18519
16562,4djy,Ki,5.4,8.27,-11.27,0.18519
16573,3o95,IC50,5.3,8.28,-11.28,0.18868
16574,3tt4,Ki,5.3,8.28,-11.28,0.18868
16575,4j3d,IC50,5.3,8.28,-11.28,0.18868
16577,4oc2,Ki,5.3,8.28,-11.28,0.18868
16578,4oc3,Ki,5.3,8.28,-11.28,0.18868
16583,5ne1,IC50,5.25,8.28,-11.29,0.19048
16584,5qqp,Ki,5.3,8.28,-11.28,0.18868
16594,4wn1,IC50,5.1,8.29,-11.31,0.19608
16600,1b6l,Ki,5.0,8.3,-11.32,0.2
16603,1hv5,Ki,5.0,8.3,-11.32,0.2
16604,1lqf,IC50,5.0,8.3,-11.32,0.2
16606,1q6t,IC50,5.0,8.3,-11.32,0.2
16609,1rww,Ki,5.0,8.3,-11.32,0.2
16610,1s17,IC50,5.0,8.3,-11.32,0.2
16613,1tom,Ki,5.0,8.3,-11.32,0.2
16616,1yt9,IC50,5.0,8.3,-11.32,0.2
16618,2aeb,Kd,5.0,8.3,-11.32,0.2
16619,2cen,Ki,5.0,8.3,-11.32,0.2
16623,2iqg,IC50,5.0,8.3,-11.32,0.2
16626,2pll,Kd,5.0,8.3,-11.32,0.2
16639,3bjm,Kd,5.0,8.3,-11.32,0.2
16640,3cid,IC50,5.0,8.3,-11.32,0.2
16641,3d20,Ki,5.0,8.3,-11.32,0.2
16644,3g0d,IC50,5.0,8.3,-11.32,0.2
16645,3g0g,IC50,5.0,8.3,-11.32,0.2
16655,3ly2,IC50,5.0,8.3,-11.32,0.2
16660,3skf,IC50,5.0,8.3,-11.32,0.2
16662,3zps,Ki,5.0,8.3,-11.32,0.2
16664,4az3,IC50,5.0,8.3,-11.32,0.2
16667,4dus,IC50,5.0,8.3,-11.32,0.2
16679,4jzd,IC50,5.0,8.3,-11.32,0.2
16683,4n1u,IC50,5.0,8.3,-11.32,0.2
16691,4wki,IC50,5.0,8.3,-11.32,0.2
16692,4x6p,Ki,5.0,8.3,-11.32,0.2
16698,5am3,IC50,5.0,8.3,-11.32,0.2
16706,5jfr,IC50,5.0,8.3,-11.32,0.2
16744,2hs2,Ki,4.9,8.31,-11.33,0.20408
16756,2fdd,IC50,4.8,8.32,-11.34,0.20833
16758,2qtb,IC50,4.8,8.32,-11.34,0.20833
16761,3qak,Ki,4.75,8.32,-11.35,0.21053
16765,4jwk,Kd,4.79,8.32,-11.34,0.20877
16770,5c2a,Ki,4.8,8.32,-11.34,0.20833
16771,5czm,Kd,4.8,8.32,-11.34,0.20833
16777,1hwr,Ki,4.7,8.33,-11.35,0.21277
16778,1u9q,IC50,4.7,8.33,-11.35,0.21277
16779,2wj2,Ki,4.7,8.33,-11.35,0.21277
16780,3ns7,Ki,4.68,8.33,-11.36,0.21368
16781,3sdi,IC50,4.7,8.33,-11.35,0.21277
16782,3sw2,Ki,4.71,8.33,-11.35,0.21231
16784,4htx,IC50,4.7,8.33,-11.35,0.21277
16792,2qci,Ki,4.6,8.34,-11.37,0.21739
16794,2xye,Ki,4.6,8.34,-11.37,0.21739
16797,3lj7,IC50,4.6,8.34,-11.37,0.21739
16808,1h23,Ki,4.5,8.35,-11.38,0.22222
16811,2zxa,Ki,4.47,8.35,-11.38,0.22371
16813,3m6p,Kd,4.5,8.35,-11.38,0.22222
16814,3nu5,Ki,4.5,8.35,-11.38,0.22222
16816,4mvh,IC50,4.5,8.35,-11.38,0.22222
16817,4yml,Ki,4.5,8.35,-11.38,0.22222
16824,9hvp,Ki,4.5,8.35,-11.38,0.22222
16825,1bb0,Ki,4.4,8.36,-11.39,0.22727
16826,1d4j,Ki,4.4,8.36,-11.39,0.22727
16828,3g45,IC50,4.4,8.36,-11.39,0.22727
16829,3kek,Ki,4.4,8.36,-11.39,0.22727
16830,3oj8,Kd,4.4,8.36,-11.39,0.22727
16835,4gzf,IC50,4.4,8.36,-11.39,0.22727
16838,4y2b,IC50,4.4,8.36,-11.39,0.22727
16842,2fjp,IC50,4.3,8.37,-11.41,0.23256
16843,2nmy,Ki,4.3,8.37,-11.41,0.23256
16844,2nmz,Ki,4.3,8.37,-11.41,0.23256
16845,2nnk,Ki,4.3,8.37,-11.41,0.23256
16846,2nnp,Ki,4.3,8.37,-11.41,0.23256
16847,2xdw,Ki,4.3,8.37,-11.41,0.23256
16853,4bao,Ki,4.29,8.37,-11.41,0.2331
16855,4ye3,Ki,4.3,8.37,-11.41,0.23256
16856,5efb,Ki,4.3,8.37,-11.41,0.23256
16860,6byz,Ki,4.3,8.37,-11.41,0.23256
16864,1k21,Ki,4.2,8.38,-11.42,0.2381
16865,1mu6,Ki,4.2,8.38,-11.42,0.2381
16866,3hab,IC50,4.2,8.38,-11.42,0.2381
16868,3zpu,Ki,4.2,8.38,-11.42,0.2381
16869,4a6b,Ki,4.2,8.38,-11.42,0.2381
16878,1it6,Ki,4.1,8.39,-11.44,0.2439
16879,1lzq,Ki,4.1,8.39,-11.44,0.2439
16882,4p1r,IC50,4.1,8.39,-11.44,0.2439
16886,5qtu,Ki,4.1,8.39,-11.44,0.2439
16889,1a4g,IC50,4.0,8.4,-11.45,0.25
16890,1aaq,Ki,4.0,8.4,-11.45,0.25
16891,1b6m,Ki,4.0,8.4,-11.45,0.25
16893,1fq5,Ki,4.0,8.4,-11.45,0.25
16896,1k22,Ki,4.0,8.4,-11.45,0.25
16897,1mtr,Ki,4.0,8.4,-11.45,0.25
16898,1nd5,IC50,4.0,8.4,-11.45,0.25
16902,1w4l,IC50,4.0,8.4,-11.45,0.25
16903,1w5x,Ki,4.0,8.4,-11.45,0.25
16904,1w7x,Ki,4.0,8.4,-11.45,0.25
16905,1z1h,Ki,4.0,8.4,-11.45,0.25
16906,1zpa,Ki,4.0,8.4,-11.45,0.25
16909,2j95,Ki,4.0,8.4,-11.45,0.25
16911,2oqv,Ki,4.0,8.4,-11.45,0.25
16912,2ovy,Ki,4.0,8.4,-11.45,0.25
16914,2qbp,Ki,4.0,8.4,-11.45,0.25
16916,2uwl,Ki,4.0,8.4,-11.45,0.25
16919,2y82,Ki,4.0,8.4,-11.45,0.25
16920,2zda,Ki,4.0,8.4,-11.45,0.25
16927,3el9,Kd,4.0,8.4,-11.45,0.25
16929,3frg,IC50,3.98,8.4,-11.45,0.25126
16931,3k9x,IC50,4.0,8.4,-11.45,0.25
16932,3kwz,IC50,4.0,8.4,-11.45,0.25
16940,3str,Ki,3.96,8.4,-11.46,0.25253
16941,3sww,Ki,4.0,8.4,-11.45,0.25
16954,4fzc,IC50,4.0,8.4,-11.45,0.25
16956,4jsr,IC50,4.0,8.4,-11.45,0.25
16958,4lxk,IC50,4.0,8.4,-11.45,0.25
16965,4rcf,IC50,4.0,8.4,-11.45,0.25
16980,5fa7,Kd,4.0,8.4,-11.45,0.25
16981,5g57,Ki,3.98,8.4,-11.45,0.25126
17006,2w6c,IC50,3.9,8.41,-11.46,0.25641
17008,3oxc,Ki,3.9,8.41,-11.46,0.25641
17010,4ngt,Ki,3.88,8.41,-11.47,0.25773
17018,1bwb,Ki,3.8,8.42,-11.48,0.26316
17019,1htg,IC50,3.8,8.42,-11.48,0.26316
17021,2g5p,Ki,3.8,8.42,-11.48,0.26316
17024,4hbp,IC50,3.8,8.42,-11.48,0.26316
17031,1jje,IC50,3.7,8.43,-11.5,0.27027
17032,2c8w,IC50,3.7,8.43,-11.5,0.27027
17033,2xbv,Kd,3.7,8.43,-11.5,0.27027
17034,2za5,Ki,3.7,8.43,-11.5,0.27027
17038,3u7s,Ki,3.7,8.43,-11.5,0.27027
17041,4y8x,Ki,3.7,8.43,-11.5,0.27027
17044,5exl,Ki,3.7,8.43,-11.5,0.27027
17046,5t66,IC50,3.7,8.43,-11.5,0.27027
17047,6ps5,Ki,3.69,8.43,-11.5,0.271
17048,1bmn,Ki,3.6,8.44,-11.51,0.27778
17051,2vc9,Kd,3.6,8.44,-11.51,0.27778
17052,2xyf,Ki,3.6,8.44,-11.51,0.27778
17053,3uhm,IC50,3.6,8.44,-11.51,0.27778
17056,4k1e,Ki,3.59,8.44,-11.51,0.27855
17057,4zae,Ki,3.6,8.44,-11.51,0.27778
17063,1jq9,Kd,3.57,8.45,-11.52,0.28011
17064,6gbw,Ki,3.51,8.45,-11.53,0.2849
17065,1a3e,Kd,3.5,8.46,-11.53,0.28571
17066,1bgo,Ki,3.5,8.46,-11.53,0.28571
17067,1iht,Ki,3.5,8.46,-11.53,0.28571
17070,1u9w,IC50,3.5,8.46,-11.53,0.28571
17071,2mip,IC50<,3.5,8.46,-11.53,0.28571
17074,3kdd,Kd,3.45,8.46,-11.54,0.28986
17075,3kl6,IC50,3.5,8.46,-11.53,0.28571
17076,3nam,Kd,3.5,8.46,-11.53,0.28571
17077,3q2g,IC50,3.5,8.46,-11.53,0.28571
17079,4he9,Ki,3.5,8.46,-11.53,0.28571
17089,2oag,Ki,3.4,8.47,-11.55,0.29412
17096,5ohi,IC50,3.4,8.47,-11.55,0.29412
17097,5qtt,Ki,3.4,8.47,-11.55,0.29412
17101,6o4w,Ki,3.4,8.47,-11.55,0.29412
17105,1w5y,Ki,3.3,8.48,-11.56,0.30303
17106,2hs1,Ki,3.3,8.48,-11.56,0.30303
17107,2p3b,Ki,3.3,8.48,-11.56,0.30303
17109,2uxz,Ki,3.3,8.48,-11.56,0.30303
17114,3wqh,IC50,3.3,8.48,-11.56,0.30303
17115,4jpa,IC50,3.3,8.48,-11.56,0.30303
17127,1ec0,Ki,3.2,8.49,-11.58,0.3125
17129,2ieo,Ki,3.2,8.49,-11.58,0.3125
17131,2oqi,Ki,3.2,8.49,-11.58,0.3125
17134,3s45,Ki,3.24,8.49,-11.57,0.30864
17138,4hdf,Ki,3.2,8.49,-11.58,0.3125
17141,5fl1,Ki,3.2,8.49,-11.58,0.3125
17149,7upj,Ki,3.2,8.49,-11.58,0.3125
17150,3d3p,IC50,3.16,8.5,-11.59,0.31646
17153,1cr6,Ki,3.1,8.51,-11.6,0.32258
17154,1d8m,IC50,3.1,8.51,-11.6,0.32258
17155,1g05,IC50,3.1,8.51,-11.6,0.32258
17158,2vh0,Ki,3.1,8.51,-11.6,0.32258
17159,3i25,Ki,3.1,8.51,-11.6,0.32258
17163,3zpt,Ki,3.1,8.51,-11.6,0.32258
17170,1b6p,Ki,3.0,8.52,-11.62,0.33333
17171,1d7x,IC50,3.0,8.52,-11.62,0.33333
17173,1hbj,IC50,3.0,8.52,-11.62,0.33333
17176,1jk7,IC50,3.0,8.52,-11.62,0.33333
17177,1nfx,Ki,3.0,8.52,-11.62,0.33333
17180,1q6p,IC50,3.0,8.52,-11.62,0.33333
17182,1rhu,IC50,3.0,8.52,-11.62,0.33333
17185,1ta2,Ki,3.0,8.52,-11.62,0.33333
17187,1w14,Ki,3.0,8.52,-11.62,0.33333
17190,2boh,Ki,3.0,8.52,-11.62,0.33333
17191,2bqw,Ki,3.0,8.52,-11.62,0.33333
17192,2bxt,Ki,3.0,8.52,-11.62,0.33333
17193,2fs9,Ki,3.0,8.52,-11.62,0.33333
17195,2gbi,Ki,3.0,8.52,-11.62,0.33333
17197,2oc2,Ki,3.0,8.52,-11.62,0.33333
17199,2q64,Kd,3.0,8.52,-11.62,0.33333
17202,2v11,IC50,3.0,8.52,-11.62,0.33333
17205,2vnm,IC50,3.0,8.52,-11.62,0.33333
